Signal,Noise,signal_A1,signal_A2,signal_A3
-36,-95,-40,-39,-43
-36,-95,-40,-39,-43
-36,-95,-40,-39,-43
-36,-95,-40,-39,-43
-36,-95,-40,-39,-43
-36,-95,-40,-39,-43
-36,-95,-40,-39,-43
-31,-95,-36,-35,-36
-31,-95,-36,-35,-36
-31,-95,-36,-35,-36
-31,-95,-36,-35,-36
-31,-95,-36,-35,-36
-31,-95,-36,-35,-36
-31,-95,-36,-35,-36
-31,-95,-36,-35,-36
-31,-95,-36,-35,-36
-31,-95,-36,-35,-36
-31,-95,-36,-35,-36
-31,-95,-36,-35,-36
-31,-95,-36,-35,-36
-31,-95,-35,-36,-37
-31,-95,-35,-36,-37
-31,-95,-35,-36,-37
-31,-95,-35,-36,-37
-31,-95,-35,-36,-37
