Signal,Noise,signal_A1,signal_A2,signal_A3
-36,-95,-40,-38,-46
-36,-95,-40,-38,-46
-36,-95,-40,-38,-46
-32,-95,-36,-36,-42
-32,-95,-36,-36,-42
-32,-95,-36,-36,-42
-32,-95,-36,-36,-42
-32,-95,-36,-36,-42
-32,-95,-36,-36,-42
-32,-95,-36,-36,-42
-32,-95,-36,-36,-42
-32,-95,-36,-36,-42
-32,-95,-36,-36,-42
-32,-95,-36,-36,-42
-32,-95,-36,-36,-42
-32,-95,-36,-36,-42
-34,-95,-37,-39,-42
-34,-95,-37,-39,-42
-34,-95,-37,-39,-42
-34,-95,-37,-39,-42
-34,-95,-37,-39,-42
-34,-95,-37,-39,-42
-34,-95,-37,-39,-42
-34,-95,-37,-39,-42
-34,-95,-37,-39,-42
