Signal,Noise,signal_A1,signal_A2,signal_A3
-36,-95,-38,-41,-42
-36,-95,-38,-41,-42
-36,-95,-38,-41,-42
-36,-95,-38,-41,-42
-36,-95,-38,-41,-42
-36,-95,-38,-41,-42
-36,-95,-38,-41,-42
-36,-95,-38,-41,-42
-36,-95,-38,-41,-42
-36,-95,-38,-41,-42
-36,-95,-38,-41,-42
-36,-95,-38,-41,-42
-36,-95,-38,-41,-42
-37,-95,-40,-41,-45
-37,-95,-40,-41,-45
-37,-95,-40,-41,-45
-37,-95,-40,-41,-45
-37,-95,-40,-41,-45
-37,-95,-40,-41,-45
-37,-95,-40,-41,-45
-37,-95,-40,-41,-45
-37,-95,-40,-41,-45
-37,-95,-39,-41,-46
-37,-95,-39,-41,-46
-37,-95,-39,-41,-46
