Signal,Noise,signal_A1,signal_A2,signal_A3
-40,-95,-45,-46,-45
-40,-95,-45,-46,-45
-40,-95,-45,-46,-45
-40,-95,-45,-46,-45
-40,-95,-45,-46,-45
-36,-95,-44,-39,-40
-36,-95,-44,-39,-40
-36,-95,-44,-39,-40
-36,-95,-44,-39,-40
-36,-95,-44,-39,-40
-36,-95,-44,-39,-40
-36,-95,-44,-39,-40
-36,-95,-44,-39,-40
-36,-95,-44,-39,-40
-36,-95,-44,-39,-40
-36,-95,-44,-39,-40
-36,-95,-44,-39,-40
-35,-95,-45,-37,-40
-35,-95,-45,-37,-40
-34,-95,-45,-35,-39
-34,-95,-45,-35,-39
-34,-95,-45,-35,-39
-34,-95,-45,-35,-39
-34,-95,-45,-35,-39
-34,-95,-45,-35,-39
