Signal,Noise,signal_A1,signal_A2,signal_A3
-45,-95,-51,-48,-50
-45,-95,-51,-48,-50
-45,-95,-51,-48,-50
-45,-95,-51,-48,-50
-45,-95,-51,-48,-50
-45,-95,-51,-48,-50
-45,-95,-51,-48,-50
-45,-95,-51,-48,-50
-45,-95,-51,-48,-50
-45,-95,-51,-48,-50
-45,-95,-51,-48,-50
-45,-95,-51,-48,-50
-45,-95,-51,-48,-50
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
