Signal,Noise,signal_A1,signal_A2,signal_A3
-45,-95,-51,-52,-48
-45,-95,-51,-52,-48
-45,-95,-51,-52,-48
-45,-95,-51,-52,-48
-45,-95,-51,-52,-48
-45,-95,-51,-52,-48
-45,-95,-51,-52,-48
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
-40,-95,-46,-44,-45
