Signal,Noise,signal_A1,signal_A2,signal_A3
-37,-95,-38,-44,-46
-37,-95,-38,-44,-46
-37,-95,-38,-44,-46
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-39,-95,-44,-45,-42
-40,-95,-43,-45,-48
-40,-95,-43,-45,-48
-40,-95,-43,-45,-48
-40,-95,-43,-45,-48
-40,-95,-43,-45,-48
-40,-95,-43,-45,-48
-40,-95,-43,-45,-48
-40,-95,-43,-45,-48
