Signal,Noise,signal_A1,signal_A2,signal_A3
-46,-95,-50,-51,-51
-46,-95,-50,-51,-51
-46,-95,-50,-51,-51
-46,-95,-50,-51,-51
-46,-95,-50,-51,-51
-46,-95,-50,-51,-51
-46,-95,-50,-51,-51
-46,-95,-50,-51,-51
-46,-95,-50,-51,-51
-46,-95,-50,-51,-51
-46,-95,-50,-51,-51
-46,-95,-50,-51,-51
-45,-95,-50,-50,-50
-45,-95,-50,-50,-50
-45,-95,-50,-50,-50
-45,-95,-50,-50,-50
-45,-95,-50,-50,-50
-45,-95,-50,-50,-50
-45,-95,-50,-50,-50
-45,-95,-50,-50,-50
-45,-95,-50,-50,-50
-45,-95,-50,-50,-50
-47,-95,-51,-52,-53
-47,-95,-51,-52,-53
-47,-95,-51,-52,-53
