Signal,Noise,signal_A1,signal_A2,signal_A3
-36,-95,-38,-40,-51
-36,-95,-38,-40,-51
-36,-95,-38,-40,-51
-36,-95,-38,-40,-51
-36,-95,-38,-40,-51
-36,-95,-38,-40,-51
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-28,-95,-29,-34,-40
-43,-95,-48,-45,-53
-43,-95,-48,-45,-53
-43,-95,-48,-45,-53
-43,-95,-48,-45,-53
-43,-95,-48,-45,-53
