Signal,Noise,signal_A1,signal_A2,signal_A3
-37,-95,-39,-42,-46
-37,-95,-39,-42,-46
-37,-95,-39,-42,-46
-37,-95,-39,-42,-46
-30,-95,-33,-36,-38
-30,-95,-33,-36,-38
-30,-95,-33,-36,-38
-30,-95,-33,-36,-38
-30,-95,-33,-36,-38
-30,-95,-33,-36,-38
-30,-95,-33,-36,-38
-30,-95,-33,-36,-38
-30,-95,-33,-36,-38
-30,-95,-33,-36,-38
-31,-95,-34,-37,-38
-31,-95,-34,-37,-38
-31,-95,-34,-37,-38
-31,-95,-34,-37,-38
-31,-95,-34,-37,-38
-31,-95,-34,-37,-38
-31,-95,-34,-37,-38
-31,-95,-34,-37,-38
-31,-95,-34,-37,-38
-37,-95,-39,-45,-45
-37,-95,-39,-45,-45
