Signal,Noise,signal_A1,signal_A2,signal_A3
-28,-95,-35,-31,-33
-28,-95,-33,-31,-33
-59,-95,-73,-61,-63
-41,-95,-46,-46,-48
-72,-95,-72,-83,-85
-72,-95,-72,-83,-85
-72,-95,-72,-83,-85
-72,-95,-72,-83,-85
-72,-95,-72,-83,-85
-26,-95,-31,-31,-32
-60,-95,-65,-63,-67
-60,-95,-65,-63,-67
-60,-95,-65,-63,-67
-60,-95,-65,-63,-67
-60,-95,-65,-63,-67
-60,-95,-65,-63,-67
-29,-95,-36,-32,-34
-28,-95,-33,-33,-33
-55,-95,-75,-55,-75
-72,-95,-78,-74,-79
-72,-95,-78,-74,-79
-72,-95,-78,-74,-79
-72,-95,-78,-74,-79
-72,-95,-78,-74,-79
-29,-95,-36,-33,-33
