Signal,Noise,signal_A1,signal_A2,signal_A3
-30,-95,-35,-36,-35
-33,-95,-37,-43,-37
-33,-95,-37,-43,-37
-33,-95,-37,-43,-37
-33,-95,-37,-43,-37
-33,-95,-37,-43,-37
-33,-95,-37,-43,-37
-33,-95,-37,-42,-36
-33,-95,-37,-42,-36
-33,-95,-37,-42,-36
-33,-95,-37,-42,-36
-33,-95,-37,-42,-36
-32,-95,-36,-40,-36
-32,-95,-36,-40,-36
-32,-95,-36,-40,-36
-32,-95,-36,-40,-36
-32,-95,-36,-40,-36
-33,-95,-37,-41,-36
-33,-95,-37,-41,-36
-33,-95,-37,-41,-36
-33,-95,-37,-41,-36
-33,-95,-37,-41,-36
-32,-95,-36,-42,-36
-32,-95,-36,-42,-36
-32,-95,-36,-42,-36
