Signal,Noise,signal_A1,signal_A2,signal_A3
-33,-95,-40,-36,-39
-31,-95,-39,-32,-39
-33,-95,-40,-36,-38
-31,-95,-39,-34,-37
-31,-95,-39,-34,-37
-32,-95,-40,-35,-37
-32,-95,-40,-35,-37
-44,-95,-49,-48,-49
-44,-95,-49,-48,-49
-44,-95,-49,-48,-49
-31,-95,-39,-33,-36
-31,-95,-39,-33,-36
-31,-95,-39,-33,-36
-73,-95,-80,-79,-76
-73,-95,-80,-79,-76
-30,-95,-38,-32,-39
-30,-95,-38,-32,-39
-30,-95,-38,-33,-35
-30,-95,-38,-33,-35
-31,-95,-39,-33,-38
-31,-95,-39,-33,-38
-29,-95,-38,-31,-37
-29,-95,-38,-31,-37
-29,-95,-38,-31,-36
-29,-95,-38,-31,-36
