Signal,Noise,signal_A1,signal_A2,signal_A3
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-41,-95,-53,-42,-48
-37,-95,-48,-41,-41
-37,-95,-48,-41,-41
-37,-95,-48,-41,-41
-37,-95,-48,-41,-41
-37,-95,-48,-41,-41
-37,-95,-48,-41,-41
-37,-95,-48,-41,-41
-37,-95,-48,-41,-41
-37,-95,-48,-41,-41
-37,-95,-48,-41,-41
-37,-95,-48,-41,-41
-37,-95,-48,-41,-41
-37,-95,-48,-41,-41
-37,-95,-50,-39,-41
-37,-95,-50,-39,-41
-37,-95,-50,-39,-41
-37,-95,-50,-39,-41
-37,-95,-50,-39,-41
-37,-95,-50,-39,-41
-37,-95,-50,-39,-41
