Signal,Noise,signal_A1,signal_A2,signal_A3
-43,-95,-48,-47,-50
-43,-95,-48,-47,-50
-43,-95,-48,-47,-50
-43,-95,-48,-47,-50
-26,-95,-30,-31,-31
-26,-95,-30,-31,-31
-26,-95,-30,-31,-31
-26,-95,-30,-31,-31
-26,-95,-30,-31,-31
-26,-95,-30,-31,-31
-30,-95,-34,-36,-35
-44,-95,-49,-49,-49
-44,-95,-49,-49,-49
-44,-95,-49,-49,-49
-44,-95,-49,-49,-49
-44,-95,-49,-49,-49
-29,-95,-33,-35,-34
-28,-95,-32,-35,-33
-28,-95,-32,-35,-33
-28,-95,-32,-35,-33
-28,-95,-32,-35,-33
-28,-95,-32,-35,-33
-28,-95,-32,-35,-33
-30,-95,-34,-35,-35
-46,-95,-50,-51,-51
