Signal,Noise,signal_A1,signal_A2,signal_A3
-37,-95,-44,-39,-44
-37,-95,-44,-39,-44
-37,-95,-44,-39,-44
-37,-95,-44,-39,-44
-37,-95,-44,-39,-44
-38,-95,-48,-39,-47
-38,-95,-47,-39,-47
-38,-95,-47,-39,-47
-38,-95,-47,-39,-47
-38,-95,-47,-39,-47
-38,-95,-47,-39,-47
-38,-95,-47,-39,-47
-38,-95,-47,-39,-47
-38,-95,-47,-39,-47
-38,-95,-47,-39,-47
-38,-95,-47,-39,-47
-38,-95,-47,-39,-47
-38,-95,-47,-39,-47
-38,-95,-48,-40,-42
-38,-95,-48,-40,-42
-38,-95,-48,-40,-42
-38,-95,-48,-40,-42
-38,-95,-48,-40,-42
-38,-95,-48,-40,-42
-38,-95,-48,-40,-42
