Signal,Noise,signal_A1,signal_A2,signal_A3
-30,-95,-51,-30,-43
-29,-95,-51,-29,-47
-29,-95,-51,-29,-47
-29,-95,-51,-29,-47
-29,-95,-51,-29,-47
-29,-95,-51,-29,-47
-29,-95,-51,-29,-47
-29,-95,-51,-29,-47
-23,-95,-41,-23,-41
-23,-95,-41,-23,-41
-23,-95,-41,-23,-41
-23,-95,-41,-23,-41
-23,-95,-41,-23,-41
-23,-95,-41,-23,-41
-23,-95,-41,-23,-41
-23,-95,-41,-23,-41
-23,-95,-41,-23,-41
-29,-95,-49,-29,-46
-29,-95,-49,-29,-46
-29,-95,-49,-29,-46
-29,-95,-49,-29,-46
-29,-95,-51,-29,-46
-29,-95,-51,-29,-46
-29,-95,-51,-29,-46
-29,-95,-51,-29,-46
