Signal,Noise,signal_A1,signal_A2,signal_A3
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-25,-95,-33,-27,-30
-25,-95,-33,-27,-30
-25,-95,-33,-27,-30
-25,-95,-33,-27,-30
-25,-95,-33,-27,-30
-25,-95,-33,-27,-30
-25,-95,-33,-27,-30
-25,-95,-33,-27,-30
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
-30,-95,-39,-33,-35
