Signal,Noise,signal_A1,signal_A2,signal_A3
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-38,-95,-49,-42,-42
-38,-95,-49,-42,-42
-38,-95,-49,-42,-42
-38,-95,-49,-42,-42
-38,-95,-49,-42,-42
-38,-95,-49,-42,-42
-38,-95,-49,-42,-42
-38,-95,-49,-42,-42
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
-39,-95,-48,-42,-43
