Signal,Noise,signal_A1,signal_A2,signal_A3
-47,-95,-55,-51,-51
-47,-95,-55,-51,-51
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-41,-95,-47,-49,-44
-43,-95,-48,-52,-45
-43,-95,-48,-52,-45
-43,-95,-48,-52,-45
-43,-95,-48,-52,-45
-43,-95,-48,-52,-45
-43,-95,-48,-52,-45
-43,-95,-48,-52,-45
-43,-95,-48,-52,-45
