Signal,Noise,signal_A1,signal_A2,signal_A3
-46,-95,-50,-50,-52
-40,-95,-45,-48,-43
-40,-95,-45,-48,-43
-40,-95,-45,-48,-43
-40,-95,-45,-48,-43
-40,-95,-45,-48,-43
-40,-95,-45,-48,-43
-40,-95,-45,-48,-43
-40,-95,-45,-48,-43
-40,-95,-45,-48,-43
-40,-95,-45,-48,-43
-40,-95,-45,-48,-43
-40,-95,-45,-48,-43
-40,-95,-45,-48,-43
-40,-95,-44,-50,-44
-40,-95,-44,-50,-44
-40,-95,-44,-50,-44
-40,-95,-44,-50,-44
-40,-95,-44,-50,-44
-40,-95,-44,-50,-44
-40,-95,-44,-50,-44
-40,-95,-44,-50,-44
-40,-95,-44,-50,-44
-40,-95,-44,-50,-44
-40,-95,-44,-50,-44
