Signal,Noise,signal_A1,signal_A2,signal_A3
-40,-95,-43,-45,-50
-40,-95,-43,-45,-50
-40,-95,-43,-45,-50
-40,-95,-43,-45,-50
-40,-95,-43,-45,-50
-42,-95,-44,-49,-50
-42,-95,-44,-49,-50
-42,-95,-44,-49,-50
-41,-95,-44,-47,-48
-41,-95,-44,-47,-48
-41,-95,-44,-47,-48
-41,-95,-44,-47,-48
-41,-95,-44,-47,-48
-41,-95,-44,-47,-48
-41,-95,-44,-47,-48
-41,-95,-44,-47,-48
-41,-95,-44,-47,-48
-41,-95,-44,-47,-48
-36,-95,-36,-44,-47
-36,-95,-36,-44,-47
-36,-95,-36,-44,-47
-36,-95,-36,-44,-47
-36,-95,-36,-44,-47
-36,-95,-36,-44,-47
-36,-95,-36,-44,-47
