Signal,Noise,signal_A1,signal_A2,signal_A3
-40,-95,-43,-47,-46
-40,-95,-43,-47,-46
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-35,-95,-38,-40,-41
-21,-95,-39,-25,-23
-21,-95,-39,-25,-23
-21,-95,-39,-25,-23
-21,-95,-39,-25,-23
-21,-95,-39,-25,-23
-21,-95,-39,-25,-23
-21,-95,-39,-25,-23
-21,-95,-39,-25,-23
-21,-95,-39,-25,-23
