Signal,Noise,signal_A1,signal_A2,signal_A3
-36,-95,-39,-42,-42
-36,-95,-39,-42,-42
-36,-95,-39,-42,-42
-36,-95,-39,-42,-42
-36,-95,-39,-42,-42
-36,-95,-39,-42,-42
-36,-95,-39,-42,-42
-36,-95,-39,-42,-42
-36,-95,-39,-42,-42
-36,-95,-39,-42,-42
-36,-95,-39,-42,-42
-33,-95,-33,-42,-44
-33,-95,-33,-42,-44
-33,-95,-33,-42,-44
-33,-95,-33,-42,-44
-33,-95,-33,-42,-44
-33,-95,-33,-42,-44
-33,-95,-33,-42,-44
-33,-95,-33,-42,-44
-33,-95,-33,-42,-44
-33,-95,-33,-42,-44
-33,-95,-33,-42,-44
-33,-95,-35,-42,-44
-33,-95,-35,-42,-44
-33,-95,-35,-42,-44
