Signal,Noise,signal_A1,signal_A2,signal_A3
-37,-95,-51,-38,-45
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-45,-95,-55,-49,-48
-41,-95,-49,-45,-45
-41,-95,-49,-45,-45
-41,-95,-49,-45,-45
-41,-95,-49,-45,-45
-41,-95,-49,-45,-45
-41,-95,-49,-45,-45
-41,-95,-49,-45,-45
-41,-95,-49,-45,-45
-41,-95,-49,-45,-45
